rank,risk_id,cluster_id,title,risk_category,business_function,event_type,primary_asset_or_service,score_used,likelihood_used,impact_used,risk_score_baseline,risk_score_adjusted,evidence_strength,confidence,internal_signals_used,internal_outage_refs,recommended_actions_top,framework_mapping,executive_summary,impact_narrative,evidence_count,start_date,end_date,publishers,urls_sample,impact_keywords,entity_summary,cluster_summary
180,RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000164,UNKNOWN risk affects Physical Infrastructure,Technology,Physical Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Physical Infrastructure. Evidence window: 2026-03-03 to 2026-03-03 across 1 source(s). Representative sources: Banking, payments services disrupted after Amazon UAE data centers hit in drone strikes - CNBC","UNKNOWN affecting UNKNOWN can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2026-03-03,2026-03-03,CNBC,https://news.google.com/rss/articles/CBMihwFBVV95cUxPMl93VU9VUGMyeWVIV0JqMmNJNDBkdWJwVG9KNFdTeXQydFd6ZUx5THo2XzhsVWRIMS1LSHB5Ym5mTHFIbUwzbUF5bWJodkVfRDFBMXFXZ3FhQzJpY2RWZ0N6OW13dUJwRlRDMjZCR0p5NEROQTVjUU5FY2xULV82bmdQZVdnc3PSAYwBQVVfeXFMUF9XVTVfYmVVME5kZmFOUTUtUDJER3hQY2RHRWpUNm0wcXQ1YmVNc0tzVF9nXzVyTnd1NW4yajRoWHVGWnZFTWVYVHRrVTBjLXlpdHRENXVnWnJBR0xrRHpJS1JvZUZXckZEejM2cUNnRUpoWG9hblRSTmJJRUdpdEMxT3RReWhDS2tNM3A?oc=5,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.
181,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000165,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-03-04 to 2026-03-04 across 1 source(s). Representative sources: LNG supply disruptions ‘not immediate’ for Asian importer - Upstream Online,"UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-04,2026-03-04,Upstream Online,https://news.google.com/rss/articles/CBMitAFBVV95cUxNU2VLUGl6OThNdFVwNnVxam1IeGphRmZvUVBadGJZczBXV2xxaTVFSWR3eXdFZmhEMzk4MUt5c2pUbjVBUmtScnpWRHpiOVlkd3RtSkFhbEFKaFRwbEptRHl4RzNYMl9TRU1RZnJYOHB0aHRzbFlGTlhxUnY0M3FDVlVua1dJd3VKc0NteGswcm1ONy0tVXNJZlJuaTFoNXRHdmt1d1lKclpGb1BtanFrcDN4SVM?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
182,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000166,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-03-04 to 2026-03-04 across 1 source(s). Representative sources: Petronet LNG Crashes 10% as Qatar Halts LNG Production; GAIL, Gujarat Gas Slide - Meyka","UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-04,2026-03-04,Meyka,https://news.google.com/rss/articles/CBMiogFBVV95cUxNdEFWLXpaV0JBeU5JbVVLb2tiZ0hqSklPdkhiY2MxVFhiTktpb3ZRa3NmMTdrcEVubnpIS0JLci1NQllBOFY5cGY2czNkZUdjdFJsemtWV3Y1VkdmSjJOUXBYT2M5OUhFZGc4ZnM5V1lFRkFEZC14UU0zNklIUlBGYlgtU1BWTkJBV2JTMF9uM1F4MnBWZVdHWFNUQ2JYMmZkSUE?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
183,RISK-UNKNOWN-UNKNOWN-EF4D7703,CL-000167,UNKNOWN risk affects Order Processing,Technology,Order Processing,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Order Processing. Evidence window: 2026-03-05 to 2026-03-05 across 1 source(s). Representative sources: Building High Throughput Payment Account Processing - Uber,"UNKNOWN affecting UNKNOWN can disrupt Order Processing, causing operational delays and recovery complications.",1,2026-03-05,2026-03-05,Uber,https://news.google.com/rss/articles/CBMiY0FVX3lxTE43eldXYWF1STYyV3Q2Z3FNWnd2elpjdHhJMF9LLXhna2xBaC1QNmxDUEZUSXdLWGpUMWpaajJONVJQWWVNb05tZVpTamlXZjNZTk9vT2NpVENOMURFM0l1QnJNOA?oc=5,,,UNKNOWN affecting UNKNOWN in Order Processing.
184,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000168,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-06 to 2026-03-06 across 1 source(s). Representative sources: 4 Ways Manufacturers Can Protect Their Supply Chains From Cyberthreats - BizTech Magazine,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2026-03-06,2026-03-06,BizTech Magazine,https://news.google.com/rss/articles/CBMirgFBVV95cUxQbENFazBEMmxZakFmUVJ6bDJvWEpHS3loVU5SeXQ4UW44dzkyNlhGZWo3M29mSG5rNFdFT19ZUmx5TUo3RTNNRmc1bGpZV3dHaUFocHF2Q2RzOVBrSThrdkdmMVJETUpYMEwtaHc5c0RoSmd4NVBMdVRyS3ByUG5NUzFvQUZmMU1HQ3lROFY5WWJ5b1RfTkg4RnZSSGJuYi1YT3FsZkMtaTlwNVBZNWc?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
185,RISK-UNKNOWN-NETWORK-7CFD7EC8,CL-000172,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,network,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting network in Network Infrastructure. Evidence window: 2026-03-10 to 2026-03-10 across 1 source(s). Representative sources: 9 common network issues and how to fix them - TechTarget,"UNKNOWN affecting network can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-03-10,2026-03-10,TechTarget,https://news.google.com/rss/articles/CBMirAFBVV95cUxPLTh3YzkyaEFQLVBBUjVqODgxY1FwYXg5QVdCcGR0d2VYWVRxVlJlMUdaVV84UW1FZmhWQ3owU0ZxVi1aUWRTMkNDNTNnSFRpNDAxR0pMbTgxeHFHXzZLamwzUXNxRzhoaUFaWGxLSnQ1UjlMUzdoQnlYUjRZeGE2LWloZnBEdzZ2RzFaUktFdG5LTlRtakZmYzctNXB6V2xzdUtjcldOOWZ2am5o?oc=5,,,UNKNOWN affecting network in Network Infrastructure.
186,RISK-UNKNOWN-UNKNOWN-24798EA0,CL-000174,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Network Infrastructure. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Corning Expands AI Data Center Connectivity Portfolio with PRIZM® TMT Technology - Yahoo Finance,"UNKNOWN affecting UNKNOWN can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-03-11,2026-03-11,Yahoo Finance,https://news.google.com/rss/articles/CBMiggFBVV95cUxOaHlYV2hzTy0tUTh2VU82ekU0NzMxMkhOdTR4Z1ZFaXdPd3g3WGk3N1l4bXVJZ3BFY25WX21sb3ZZcExCSUZCOGY4SThfX01UU2RMMGg4ODVVVU8tcldCdXk2THNqS0U1bTlnOVpKcW9pbG9fU1NwcHZ4Mjg2NDRZR3dR?oc=5,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.
187,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000175,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Iran-Backed Hackers Claim Wiper Attack on Medtech Firm Stryker - Krebs on Security,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-03-11,2026-03-11,Krebs on Security,https://news.google.com/rss/articles/CBMioAFBVV95cUxPMVktSHl1czFMVVJuT2VBekV3NDJ5MDh0WXQ2MnhKVF9QZ21YWEthV3YtcjRYTjJuNzZaeDN3b3EtM2ZFQUo4bVNxRHV4VWhMQUtzRlVaSDc3NERFenoxYlZjVVlkRzJPNmViZ3NvZjNzTjZqU1FnbFhYWUNPU3pFYTRzSUpYSjRmOFJlcGhRZEpNMjdFLUhJY280Mm1BRC1Z?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
188,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-6D11442D,CL-000177,DESTRUCTIVE_CYBER_ATTACK risk affects IT Operations,Technology,IT Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in IT Operations. Evidence window: 2026-03-11 to 2026-03-11 across 1 source(s). Representative sources: Stryker Cyber Attack: Did Iranian-linked hackers use wiper malware to shut down Cork systems and disrupt g - The Economic Times,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt IT Operations, causing operational delays and recovery complications.",1,2026-03-11,2026-03-11,The Economic Times,https://news.google.com/rss/articles/CBMi9gJBVV95cUxPTWxmR3lfVDY3N002NHF6ZVJIa0V4QjVOYXB0dFJLbHNvcHBjdWpvQnhWckprUTdrUnFZLVh6UHFwMXZDOW43d29wM2VfajEyc3huUVdJcXVqdnowRkNob3l4N0FUeE9EZjhuMF92QklpcGJRZ3ZOQUlZbFBsend0c3RyVHRmS0NTT3R0RnNHOW1JWnpJeThnY2QtWGRtdHM3TTNBRks1N1lFUnY0VjRQazUwb2pFOVozMHVSemxWdEFqY0FEUGhDcVREMnB3cl9RbmRROGgxY1kteENkRS1xZUxuRXJvd0NoX05FdkFjWmxhVVRYM1hRdktCcDR5OWxuY0JMZmpSWi1lbjZVaXBVRlpGUFhSVjU1TE9OLWtZdmxYU0FHN2NjMjYzTkVYWEk3U2F4Q2w2WU9ZQnh3WVNnS2ppSUdlZjktWGJidHdDaF9hOTNhdFRQTkVGSndEeU9aUWRYTmU5dU5QcWVNS1R4N2pmbjlMd9IB-wJBVV95cUxOa3VPT2ZOejNhdlo1bV96SUs3RW0zZHZ4U01lNlJDV2ZkSG1tTFY0YkZOQnc0a2pCUWFydnE2UHRvU0xUYkg0YmRfMEVPTWFEbVNWT0ExdU5jcjM4c2VLWS1tUWZ0X09DdlA4a0hZcklJUncyeXBxdmZfSVI2RU5ZZ0x6N05RV1AzNjFyWVJ5UWNDd3U4eWZOd3RwZzVtMkt3ZXVIczZoMWdfMlpINVNKZlUyUUwyTThfMDV2N25lUExyalU5VG1yVHVfLUxlUEoyU1lyYTRDZXVlb0xmWFVWak1Gc0huU3pVdTg4QlBFQ1N0a1JQXy1UZXNVRF9Ka0M5TWdpVzQ4RVRsdXBjZjF2UGRrYWVSQUpFSXJ3bEFFMHZaOU04SFRWczh1R3FZc1hBdklqWkNMN3V5WUktUVVhaG10bDZGUkJSY09kVF9QdWl3SlRxNE8tbHhmVVNoSFMwSGNZOHBQUHdzcW5aRm5YLWJxSUxfTGhBN05B?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in IT Operations.
189,RISK-UNKNOWN-UNKNOWN-7D8B8397,CL-000178,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Procurement & Supply Chain. Evidence window: 2026-03-12 to 2026-03-12 across 1 source(s). Representative sources: Helium prices soar as Qatar LNG halt exposes fragile supply chain - Reuters,"UNKNOWN affecting UNKNOWN can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-12,2026-03-12,Reuters,https://news.google.com/rss/articles/CBMitAFBVV95cUxQYi14a2JoTGJTc3dmMDJ4WW5rMUlsRFlNVzQ0Q1JDYTVtUlpTUXd0c1RMNmhsZngzeEVIdnhaRUhFNnpVMXNranVSUkRBbTd1T1RtVWg5U0s5ZHpKYXNUWi1pLXJDdXlyTnRZSVBuVnoxbVp2d0h2Ums5dFZKLUlWdFB3NVdkV0Y3N2ZsSzNiUHZpTjFSYVlnbUxSYzJHcmE1U0lERUdTSnBCOTZWNGpoYXBqTmI?oc=5,,,UNKNOWN affecting UNKNOWN in Procurement & Supply Chain.
190,RISK-UNKNOWN-UNKNOWN-460FD0FC,CL-000181,UNKNOWN risk affects Cybersecurity,Technology,Cybersecurity,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Cybersecurity. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: The Growing Cyber Risk to Supply Chains - VoxUkraine,"UNKNOWN affecting UNKNOWN can disrupt Cybersecurity, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,VoxUkraine,https://news.google.com/rss/articles/CBMic0FVX3lxTE9CSTREZHFEcmhjV3NkZF9seDRxa3Y5WUY0aVRYalhPSDdZQWhuT1BVQ2IzSU1hMUtQdWUxY0NYek5RLWtKOFZjWFNvb004SU5PQ2JVUG93bjlnQWNadE0wZzRmdnh6bVZIUTJoWDFEa0VsdkE?oc=5,,,UNKNOWN affecting UNKNOWN in Cybersecurity.
191,RISK-UNKNOWN-UNKNOWN-24798EA0,CL-000183,UNKNOWN risk affects Network Infrastructure,Technology,Network Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Network Infrastructure. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: How to reduce networking costs without performance loss - TechTarget,"UNKNOWN affecting UNKNOWN can disrupt Network Infrastructure, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,TechTarget,https://news.google.com/rss/articles/CBMipgFBVV95cUxPTDV5TGRydXNBWFVxUGUwZlJzSUtpdXQ0Y3loY2kwQkFtTGJBdFVzLTFLUFc5RlpaYlZFdnk0UHJMeFpTSnBBQ0d2OEQ4c1BZbmJ5MTJmOGp6aF9kZ1g4cmpCcFpadEpnbVZJY2F1QV9qWVF6TklfSmRBNlpYd0VVUmNwSXBGY0xOT2dPaV9QV0NtSFRGMm5GODVvN0dWSE8zSnpKRDhB?oc=5,,,UNKNOWN affecting UNKNOWN in Network Infrastructure.
192,RISK-DESTRUCTIVE_CYBER_ATTACK-SYSTEMS-EB0B09F8,CL-000184,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,systems,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: UAE warns public about growing threat of destructive ‘wiper’ cyberattacks - Gulf News,"DESTRUCTIVE_CYBER_ATTACK affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,Gulf News,https://news.google.com/rss/articles/CBMirAFBVV95cUxNaDEzUmNpMmNoelJvNzctbEtlbENFZXNIWlRaUlRhSXRVUmp0VDJSLTNsLWJtOUdFY3hSeDk2bmg1ekQtZG5hZWZPdnphSENvUE8wNkdlVnVBaG5OVHVJYXE3Z1RmM3JrQVVaV1ZEd2JwZm5BeXcxR0pyYmZyV1dfaTFKMEtlbTZPaV94V1R0Rm1SUnRpdGRURWU0OG1faHVqTFNiX242ZWlhSlhm0gG8AUFVX3lxTE5Tbl9CMzVXazkybkRfTXdoanBFNGJ6aVZzaEVZWVpfZ2R3ZEpLMnJHUzg5aXJsT3daTktvNHNucl9nbWxjSmpWUnNVWDRvLUdFM0ZSdXA5d19ZUGYzYVlOc2Z2dUxvS1Z5NDg0SmpzMlozY3JIaXZVamMyMjM4UFZaZVdRM25zMVdhanZva2d5U0NXMVJ5ZTJ2NmFZQWVvZjhBOWlYTUppSEJ2Tnp5OGl4c3BUMjRrMkNoRWI4?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting systems in Security Operations.
193,RISK-CYBER_OPERATIONAL_DISRUPTION-SYSTEMS-F41FF71E,CL-000185,CYBER_OPERATIONAL_DISRUPTION risk affects Security Operations,Technology,Security Operations,CYBER_OPERATIONAL_DISRUPTION,systems,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): CYBER_OPERATIONAL_DISRUPTION affecting systems in Security Operations. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: Stryker Systems Disrupted in Cyber Attack; Handala Group Claims Responsibility - Arctic Wolf,"CYBER_OPERATIONAL_DISRUPTION affecting systems can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,Arctic Wolf,https://news.google.com/rss/articles/CBMiswFBVV95cUxQSm43TlVoTjRHdG9ZZGZQeDFBWWN6em1ySl9ONmNNNDlxLXdrXzdnaWFFemZKVDlGR2lVTGx6MHdhZHJ4ZU9vZWZzc2VoNWRzN1ZpWU9FTzhhVDVvUkZjTG5rd0tTSnRBZl9WMTc2Njd1ckdhS1lwQ0syNFlWdUNDOW9tQUEzZjNDMVllUW1Td19ZdzF6OXlTQ014bFlGOTRPblMxcHAyUWJLZGZPNHhMRHFGNA?oc=5,,,CYBER_OPERATIONAL_DISRUPTION affecting systems in Security Operations.
194,RISK-UNKNOWN-UNKNOWN-E23A5F28,CL-000186,UNKNOWN risk affects Security Operations,Technology,Security Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in Security Operations. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: Iran-Linked Hacktivists Claim Destructive Cyberattack on Medtech Firm Stryker - IT Security Guru,"UNKNOWN affecting UNKNOWN can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,IT Security Guru,https://news.google.com/rss/articles/CBMivAFBVV95cUxOZF9KQ256UDJaTm82REFNUjc2b2Y3T0R4cTI3RW9xS0tYMWZCNUpES2drN3V5R2F1ZW9YYi1qNHczc0tuenBVRkRpbEtDRWFyS1hIZThNbXZRVVhKNDhfV0FqMWpPXzJnb3Y5YXRfR1p6cGtBcktRWmZQM2xXLV92QlpPS3NfQmUwZEVnY2JhdWxpdnlNem13eU5rSkVnWmJVX0hpOEZWZ1hGWEV5cUZaOTZjbFhodXUxMU5xaA?oc=5,,,UNKNOWN affecting UNKNOWN in Security Operations.
195,RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000187,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test - 24/7 Wall St.,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,24/7 Wall St.,https://news.google.com/rss/articles/CBMisAFBVV95cUxOSlZVOFpBYUdxT1ZpODJZdmxBNHlUWGdBNEVkV1NPYVJPUUNQaFJYXzRuS0l6dGFmZkgwcWM0UEZqRzZZS0RzX2dMQUNWZnlGWXJNTnhoOXVZNWF3OWVLNTl4QVMtczhUbS1HNlAydmhwQVEtNkVRb2hlNURWRzloVWxsc19HaUNuZ0dfRlBHS0Q0R2hST24zSWtLdUNlUlMyZEdDMm5MbXRKUzB5V25MTQ?oc=5,,,UNKNOWN affecting UNKNOWN in IT Operations.
196,RISK-UNKNOWN-UNKNOWN-29DBC6B7,CL-000188,UNKNOWN risk affects IT Operations,Technology,IT Operations,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting UNKNOWN in IT Operations. Evidence window: 2026-03-13 to 2026-03-13 across 1 source(s). Representative sources: A Cyberattack Just Put Stryker’s $25 Billion Growth Story to the Test - AOL.com,"UNKNOWN affecting UNKNOWN can disrupt IT Operations, causing operational delays and recovery complications.",1,2026-03-13,2026-03-13,AOL.com,https://news.google.com/rss/articles/CBMigAFBVV95cUxQSTE5Zm9JLXoyQUdUWTJ1dUxXNW1ISXM0N0ZYZlJyRk9VQklfcWVHYUV1NVpqN3RaeTBvY3hNeUpPZjRmd3J2N3hVTGIweUsyNzFFamptUmJPSGNhR2psRkd6WDVJcWJrY1JSV1dhMGRZNmdZTkVUWEwwR1NzV1JHbQ?oc=5,,,UNKNOWN affecting UNKNOWN in IT Operations.
197,RISK-UNKNOWN-ZONE-7BBE8F21,CL-000189,UNKNOWN risk affects Procurement & Supply Chain,Technology,Procurement & Supply Chain,UNKNOWN,zone,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting zone in Procurement & Supply Chain. Evidence window: 2026-03-15 to 2026-03-15 across 1 source(s). Representative sources: LPG supply disruption halts glove production at MedTech Zone unit in Vizag - MSN,"UNKNOWN affecting zone can disrupt Procurement & Supply Chain, causing operational delays and recovery complications.",1,2026-03-15,2026-03-15,MSN,https://news.google.com/rss/articles/CBMiwwFBVV95cUxOMVUyd1JrNTZ5YXAtTVhKRW5mem15NDFReExkYkE5MTQwa2JPdmlRLUpRcVpPZU9tWDJRZ3hLMVhZZXJ1Wmk1amVUN2Z5bWtFcE5KSENRRFptS3NwU0ZOMHhHMVo5UFU5dTZlZndiNGRFNHMxcW1xdmxhaldsd2ZPUXp1VzBtVjVPRWNXYk9Ta2ZhbzhJMmFhai1xcV9oM3hDSW9RV3ZhdzJkMHQ4X052LXNrMWE3VUlUcmFJc3RHOFMzN1k?oc=5,disruption,,UNKNOWN affecting zone in Procurement & Supply Chain.
198,RISK-DESTRUCTIVE_CYBER_ATTACK-ENDPOINTS-921EB452,CL-000193,DESTRUCTIVE_CYBER_ATTACK risk affects Security Operations,Technology,Security Operations,DESTRUCTIVE_CYBER_ATTACK,endpoints,6,2,3,6,,Weak,Low,False,,"Isolate affected systems, initiate clean-room recovery, validate backups for integrity, and perform forensic analysis before restoration",Cyber Resilience / Destructive Malware,Risk signal (Weak): DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations. Evidence window: 2026-03-17 to 2026-03-17 across 1 source(s). Representative sources: Stryker Confirms Massive Wiper Attack That Erased Thousands of Devices - cyberpress.org,"DESTRUCTIVE_CYBER_ATTACK affecting endpoints can disrupt Security Operations, causing operational delays and recovery complications.",1,2026-03-17,2026-03-17,cyberpress.org,https://news.google.com/rss/articles/CBMibkFVX3lxTE9RREtLLTJ2UG5HMXk2WkdROGFzWEktWFkxNEh1VS1lSVliaC0wOXZnZ0QwNWtLbmFRUkFTOERjcnFYWHhJSTFUOExoVUt5akJMcHVrcHlBVlBEdDN3c2Q1NGN0aVBCZDg4YWpfZV93?oc=5,,,DESTRUCTIVE_CYBER_ATTACK affecting endpoints in Security Operations.
199,RISK-UNKNOWN-CLOUD-7BEDDA91,CL-000194,UNKNOWN risk affects Distribution Operations,Technology,Distribution Operations,UNKNOWN,cloud,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting cloud in Distribution Operations. Evidence window: 2026-03-18 to 2026-03-18 across 1 source(s). Representative sources: Degraded AWS Service in UAE Disrupts Regional Cloud and Logistics Operations - GetTransport.com,"UNKNOWN affecting cloud can disrupt Distribution Operations, causing operational delays and recovery complications.",1,2026-03-18,2026-03-18,GetTransport.com,https://news.google.com/rss/articles/CBMieEFVX3lxTE93MGhJN0RfUURHLWY0RjU5WmpRQTFjbVpFXzc4b1FZc1pkalRuVGQ4aTZHQm1GUzhHTnFfaWl3Tzh6ajBDMW5LUmRoZEZ4Y2pXUWNtck1weC1Qd1NBTi1fVGpQOG4xYmNsMFBORWdBa3F4QTlvVDlVTg?oc=5,,,UNKNOWN affecting cloud in Distribution Operations.
200,RISK-UNKNOWN-CLOUD-67F34404,CL-000195,UNKNOWN risk affects Supplier Integration,Technology,Supplier Integration,UNKNOWN,cloud,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,Risk signal (Weak): UNKNOWN affecting cloud in Supplier Integration. Evidence window: 2026-03-18 to 2026-03-18 across 1 source(s). Representative sources: Degraded AWS Service in UAE Disrupts Regional Cloud and Logistics Operations - GetTransport.com,"UNKNOWN affecting cloud can disrupt Supplier Integration, causing operational delays and recovery complications.",1,2026-03-18,2026-03-18,GetTransport.com,https://news.google.com/rss/articles/CBMifEFVX3lxTE9LNG1sVXF0aW9yanV3TFNPaHctVWF5VUNWZkJNQVVZOEFab3FrV3FqZE4yZ185Y0JVdUh3NUp2RHlpX2liSmROWURsSTZjOHdKRGJic1NHdTdBYmZneG9vOFhEcHhDb1pOY3dLQmF6cFlrZDZJelY4Y1Z2amk?oc=5,,,UNKNOWN affecting cloud in Supplier Integration.
201,RISK-UNKNOWN-UNKNOWN-AD10A240,CL-000197,UNKNOWN risk affects Physical Infrastructure,Technology,Physical Infrastructure,UNKNOWN,UNKNOWN,6,2,3,6,,Weak,Low,False,,Review controls and implement appropriate mitigations,,"Risk signal (Weak): UNKNOWN affecting UNKNOWN in Physical Infrastructure. Evidence window: 2026-03-18 to 2026-03-18 across 1 source(s). Representative sources: War in Iran Damages Multiple AWS Data Centers, Challenging Multi-AZ Assumptions - infoq.com | War in Iran Damages Multiple AWS Data Centers, Challenging Multi-AZ Assumptions - infoq.com","UNKNOWN affecting UNKNOWN can disrupt Physical Infrastructure, causing operational delays and recovery complications.",1,2026-03-18,2026-03-18,infoq.com,https://news.google.com/rss/articles/CBMicEFVX3lxTFBmVDR4SC1ULS14eUFjc1hNM1JYWmJTYTVKelJ1TXk0djJKeGlkY0wxMlYwV3YweFR1cEJDSnd5c3FZcFN3d24yaDNWdE1fV05PemZmRUh1enJoMEhaXzVYbDdzR2xfMHkxMmRRa04wbFU?oc=5,,,UNKNOWN affecting UNKNOWN in Physical Infrastructure.
